combinacion,accuracy,f1,precision,recall
('fixed_acidity', 'chlorides', 'pH', 'sulphates', 'alcohol'),0.5301775147928994,0.5053448587653595,0.48971117591077173,0.5301775147928994
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH'),0.4982248520710059,0.47250469610560486,0.4618868141086958,0.4982248520710059
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5230769230769231,0.4944409227455695,0.48371182873677604,0.5230769230769231
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5455621301775148,0.5205086255153254,0.5164393336062422,0.5455621301775148
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.4816568047337278,0.44312215989087395,0.4499535382138346,0.4816568047337278
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5230769230769231,0.4991171340104039,0.5003877277352619,0.5230769230769231
('fixed_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5443786982248521,0.5210012557792947,0.5576197556733202,0.5443786982248521
('fixed_acidity', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5029585798816568,0.47653255618709844,0.48626066116811445,0.5029585798816568
('fixed_acidity', 'free_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5479289940828402,0.5182733774573508,0.5380415050124446,0.5479289940828402
('fixed_acidity', 'free_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5491124260355029,0.5228461781121035,0.5433741482539508,0.5491124260355029
('fixed_acidity', 'free_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5242603550295858,0.501356535834531,0.5259484228026063,0.5242603550295858
('fixed_acidity', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.4863905325443787,0.4581755018833742,0.44863655967151106,0.4863905325443787
('fixed_acidity', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5183431952662721,0.49499539002851517,0.47913614753125555,0.5183431952662721
('fixed_acidity', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5396449704142012,0.5114513410111454,0.49682686260115233,0.5396449704142012
('fixed_acidity', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5230769230769231,0.49702086184207017,0.48148471996242526,0.5230769230769231
('fixed_acidity', 'density', 'pH', 'sulphates', 'alcohol'),0.527810650887574,0.49981612061482883,0.48527243882996257,0.527810650887574
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide'),0.5207100591715976,0.48298735712684415,0.4775758347143503,0.5207100591715976
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide'),0.5171597633136095,0.4841022890299226,0.4788987365163205,0.5171597633136095
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'density'),0.5029585798816568,0.47393123512926527,0.46487751471811284,0.5029585798816568
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'pH'),0.49467455621301776,0.46249397262529773,0.4547587947345141,0.49467455621301776
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'sulphates'),0.5005917159763313,0.46366003449942306,0.45316079164090306,0.5005917159763313
('volatile_acidity', 'citric_acid', 'residual_sugar', 'chlorides', 'alcohol'),0.5443786982248521,0.5160785132357477,0.5065156954826203,0.5443786982248521
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.5171597633136095,0.4784677626578887,0.4755754133244195,0.5171597633136095
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density'),0.5266272189349113,0.49533398323115685,0.5029100714640816,0.5266272189349113
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'pH'),0.5053254437869823,0.4644101662223018,0.46339851623561956,0.5053254437869823
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates'),0.5017751479289941,0.4657916904077178,0.49076157761098865,0.5017751479289941
('volatile_acidity', 'citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'alcohol'),0.5514792899408284,0.5220455719930375,0.5109463908351348,0.5514792899408284
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density'),0.5124260355029586,0.48795956427406495,0.48769712775453766,0.5124260355029586
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'pH'),0.48757396449704143,0.4558924581056334,0.4479238841462996,0.48757396449704143
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates'),0.49467455621301776,0.46315382532840793,0.4860444843086012,0.49467455621301776
('volatile_acidity', 'citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'alcohol'),0.5467455621301776,0.5184020318649468,0.5075047714969155,0.5467455621301776
('volatile_acidity', 'citric_acid', 'residual_sugar', 'density', 'pH'),0.5266272189349113,0.4978056854900948,0.4870047040830881,0.5266272189349113
('volatile_acidity', 'citric_acid', 'residual_sugar', 'density', 'sulphates'),0.5183431952662721,0.48865048446931497,0.47872026523724587,0.5183431952662721
('volatile_acidity', 'citric_acid', 'residual_sugar', 'density', 'alcohol'),0.5396449704142012,0.5128083556586552,0.5159565405773503,0.5396449704142012
('volatile_acidity', 'citric_acid', 'residual_sugar', 'pH', 'sulphates'),0.4911242603550296,0.4532415577258899,0.4543035016812513,0.4911242603550296
('volatile_acidity', 'citric_acid', 'residual_sugar', 'pH', 'alcohol'),0.5313609467455621,0.5074696176997795,0.49292677228338144,0.5313609467455621
('volatile_acidity', 'citric_acid', 'residual_sugar', 'sulphates', 'alcohol'),0.5218934911242603,0.4969200669547606,0.4824409255290131,0.5218934911242603
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.5136094674556213,0.4852058444673829,0.48353845085733527,0.5136094674556213
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'density'),0.5207100591715976,0.4888666907368278,0.47662807614822017,0.5207100591715976
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.5029585798816568,0.4732247864865387,0.4981070473067514,0.5029585798816568
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.5112426035502958,0.4720128304247512,0.4624181987883911,0.5112426035502958
('volatile_acidity', 'citric_acid', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.5550295857988166,0.5253694298384776,0.5136447659524582,0.5550295857988166
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'density'),0.5159763313609468,0.4906467464159773,0.49471751798312535,0.5159763313609468
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.5053254437869823,0.4754891353933211,0.46882105154964376,0.5053254437869823
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.5088757396449705,0.4773344198545223,0.46578278898078557,0.5088757396449705
('volatile_acidity', 'citric_acid', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.5325443786982249,0.5058164801354518,0.4921505697288406,0.5325443786982249
('volatile_acidity', 'citric_acid', 'chlorides', 'density', 'pH'),0.5124260355029586,0.482926819237211,0.4724004967310686,0.5124260355029586
('volatile_acidity', 'citric_acid', 'chlorides', 'density', 'sulphates'),0.5266272189349113,0.48995046839220824,0.48214709849574994,0.5266272189349113
('volatile_acidity', 'citric_acid', 'chlorides', 'density', 'alcohol'),0.5349112426035503,0.50465961731088,0.49300382357182665,0.5349112426035503
('volatile_acidity', 'citric_acid', 'chlorides', 'pH', 'sulphates'),0.49467455621301776,0.4598407705203912,0.44793485979987513,0.49467455621301776
('volatile_acidity', 'citric_acid', 'chlorides', 'pH', 'alcohol'),0.5384615384615384,0.5129270756472263,0.4987297261209479,0.5384615384615384
('volatile_acidity', 'citric_acid', 'chlorides', 'sulphates', 'alcohol'),0.5337278106508876,0.5025510290541667,0.48955210822318046,0.5337278106508876
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.5159763313609468,0.4860747246477106,0.47431650018123483,0.5159763313609468
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.49940828402366866,0.4623910631287917,0.4540677477089248,0.49940828402366866
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5017751479289941,0.4617518763420992,0.48754041388821134,0.5017751479289941
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5479289940828402,0.5221219255590716,0.5075978590223009,0.5479289940828402
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'pH'),0.5088757396449705,0.4788090874431126,0.468577621761856,0.5088757396449705
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5159763313609468,0.48978369589682147,0.48227866473149494,0.5159763313609468
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5502958579881657,0.5191390496330013,0.5266124614467329,0.5502958579881657
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5041420118343195,0.46852746863986305,0.5258398641492043,0.5041420118343195
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5372781065088758,0.5088766169996493,0.49542832253886937,0.5372781065088758
('volatile_acidity', 'citric_acid', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5408284023668639,0.5108480876893045,0.4974418948388947,0.5408284023668639
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'pH'),0.5076923076923077,0.4849935148779352,0.49340121751135185,0.5076923076923077
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5041420118343195,0.47766993651187706,0.48546855359150254,0.5041420118343195
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5408284023668639,0.5131297553263786,0.500567534968855,0.5408284023668639
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.49230769230769234,0.45666806775672225,0.4748680685525618,0.49230769230769234
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5159763313609468,0.48972203825345473,0.47433798391253323,0.5159763313609468
('volatile_acidity', 'citric_acid', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5159763313609468,0.4914329027062096,0.4769758482385478,0.5159763313609468
('volatile_acidity', 'citric_acid', 'density', 'pH', 'sulphates'),0.5124260355029586,0.4805792903869323,0.47033032378952,0.5124260355029586
('volatile_acidity', 'citric_acid', 'density', 'pH', 'alcohol'),0.5455621301775148,0.5170294831151949,0.5029832978441082,0.5455621301775148
('volatile_acidity', 'citric_acid', 'density', 'sulphates', 'alcohol'),0.5218934911242603,0.4936113501058794,0.48223020074526374,0.5218934911242603
('volatile_acidity', 'citric_acid', 'pH', 'sulphates', 'alcohol'),0.5207100591715976,0.4955545827383476,0.48090736464616496,0.5207100591715976
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.5207100591715976,0.48947073022908855,0.49282502113271337,0.5207100591715976
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density'),0.5171597633136095,0.49479617171578605,0.4949307744420894,0.5171597633136095
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.4970414201183432,0.47055242656904717,0.46821783225573865,0.4970414201183432
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.5408284023668639,0.506304955792875,0.5225360203579408,0.5408284023668639
('volatile_acidity', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.5668639053254438,0.5376483385923376,0.55905959733397,0.5668639053254438
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density'),0.5088757396449705,0.48468070232003796,0.4904893391322625,0.5088757396449705
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.5171597633136095,0.48595314529157035,0.4800100785890628,0.5171597633136095
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.5360946745562131,0.5026467777730802,0.5115603751092236,0.5360946745562131
('volatile_acidity', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.5514792899408284,0.5231548382246914,0.5104838673845699,0.5514792899408284
('volatile_acidity', 'residual_sugar', 'chlorides', 'density', 'pH'),0.5159763313609468,0.489163635987818,0.47703733291222733,0.5159763313609468
('volatile_acidity', 'residual_sugar', 'chlorides', 'density', 'sulphates'),0.5242603550295858,0.49623240357793136,0.5239001605576837,0.5242603550295858
('volatile_acidity', 'residual_sugar', 'chlorides', 'density', 'alcohol'),0.5455621301775148,0.5190514485173248,0.5220656709963312,0.5455621301775148
('volatile_acidity', 'residual_sugar', 'chlorides', 'pH', 'sulphates'),0.48994082840236686,0.45710677576633413,0.4474862726809161,0.48994082840236686
('volatile_acidity', 'residual_sugar', 'chlorides', 'pH', 'alcohol'),0.5514792899408284,0.5222199840455589,0.5125316571577812,0.5514792899408284
('volatile_acidity', 'residual_sugar', 'chlorides', 'sulphates', 'alcohol'),0.5479289940828402,0.5146162812389271,0.4996575372059497,0.5479289940828402
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.5218934911242603,0.4925786544053353,0.49990573520214854,0.5218934911242603
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.5124260355029586,0.48272770059012593,0.49373422090729785,0.5124260355029586
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5230769230769231,0.4909611621092971,0.49959709669635166,0.5230769230769231
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.557396449704142,0.5329891041709012,0.5608953560813994,0.557396449704142
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'pH'),0.5183431952662721,0.4925176783361562,0.49137822737148223,0.5183431952662721
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5207100591715976,0.49209552503483345,0.49847661198505483,0.5207100591715976
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5633136094674556,0.5345406521710294,0.5572281738080083,0.5633136094674556
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5112426035502958,0.4743636395492202,0.4721612789795325,0.5112426035502958
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5349112426035503,0.5082302099661451,0.5262974181229534,0.5349112426035503
('volatile_acidity', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5502958579881657,0.5240666816758964,0.5525770826637432,0.5502958579881657
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'pH'),0.5242603550295858,0.49711946631573034,0.4851566256896193,0.5242603550295858
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5289940828402366,0.5034548680400698,0.5099231440865065,0.5289940828402366
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5585798816568047,0.5296441103683042,0.5182754286169892,0.5585798816568047
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.5207100591715976,0.48582440018372736,0.4798019219633312,0.5207100591715976
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5171597633136095,0.4931871191941907,0.47894423777445433,0.5171597633136095
('volatile_acidity', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5479289940828402,0.5186286303738837,0.5042625839065972,0.5479289940828402
('volatile_acidity', 'residual_sugar', 'density', 'pH', 'sulphates'),0.5218934911242603,0.4917313230736065,0.4801515255230276,0.5218934911242603
('volatile_acidity', 'residual_sugar', 'density', 'pH', 'alcohol'),0.5443786982248521,0.5161116144156336,0.5017086585351097,0.5443786982248521
('volatile_acidity', 'residual_sugar', 'density', 'sulphates', 'alcohol'),0.5431952662721894,0.5130007374471998,0.5025569919915932,0.5431952662721894
('volatile_acidity', 'residual_sugar', 'pH', 'sulphates', 'alcohol'),0.5337278106508876,0.5082509387006688,0.5013803815390457,0.5337278106508876
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.5053254437869823,0.4828957113993995,0.5010152674464952,0.5053254437869823
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.49940828402366866,0.47530987642345246,0.4696008224946621,0.49940828402366866
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.5207100591715976,0.49224180810582097,0.5130259650068946,0.5207100591715976
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5467455621301776,0.5182756346723435,0.5373076422216524,0.5467455621301776
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density', 'pH'),0.49467455621301776,0.4700127576098888,0.4741446098725941,0.49467455621301776
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5360946745562131,0.5081913714771219,0.506988509647351,0.5360946745562131
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5609467455621302,0.5336254330726388,0.5855393932052121,0.5609467455621302
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.5088757396449705,0.47987031415260456,0.4663948717692681,0.5088757396449705
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5431952662721894,0.5138753443271468,0.4990762462045712,0.5431952662721894
('volatile_acidity', 'chlorides', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5491124260355029,0.5197447064312636,0.5370487318588584,0.5491124260355029
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'pH'),0.5254437869822485,0.49819484982305096,0.4867769399669547,0.5254437869822485
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5242603550295858,0.49858311403032846,0.49829156747904046,0.5242603550295858
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5585798816568047,0.5325607065563657,0.5504835797620856,0.5585798816568047
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.49940828402366866,0.4688169719547932,0.4544800170737481,0.49940828402366866
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5467455621301776,0.5204167591235415,0.5050282438503593,0.5467455621301776
('volatile_acidity', 'chlorides', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5491124260355029,0.5220409988250362,0.5069340636566294,0.5491124260355029
('volatile_acidity', 'chlorides', 'density', 'pH', 'sulphates'),0.5171597633136095,0.48668819455476753,0.4755373492670734,0.5171597633136095
('volatile_acidity', 'chlorides', 'density', 'pH', 'alcohol'),0.5408284023668639,0.5133968425634859,0.5004065707674966,0.5408284023668639
('volatile_acidity', 'chlorides', 'density', 'sulphates', 'alcohol'),0.5384615384615384,0.5115455768269941,0.4999664551791208,0.5384615384615384
('volatile_acidity', 'chlorides', 'pH', 'sulphates', 'alcohol'),0.5526627218934911,0.5238640590723632,0.50910224851857,0.5526627218934911
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'pH'),0.5017751479289941,0.4737872520777889,0.46229217288763125,0.5017751479289941
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5076923076923077,0.47750165533296796,0.46588146979691686,0.5076923076923077
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5550295857988166,0.5282336787259594,0.5481056791622178,0.5550295857988166
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.48520710059171596,0.45381394422442484,0.4818847654435373,0.48520710059171596
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.527810650887574,0.5017165650691666,0.48671586316771687,0.527810650887574
('volatile_acidity', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5550295857988166,0.5318092458158105,0.5613446235462151,0.5550295857988166
('volatile_acidity', 'free_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5195266272189349,0.49282378795562737,0.49021578932735843,0.5195266272189349
('volatile_acidity', 'free_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5526627218934911,0.5260815692911427,0.5442868806157709,0.5526627218934911
('volatile_acidity', 'free_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5597633136094674,0.5297724869651715,0.5317738113367129,0.5597633136094674
('volatile_acidity', 'free_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5360946745562131,0.5115292539721586,0.5059557500452025,0.5360946745562131
('volatile_acidity', 'total_sulfur_dioxide', 'density', 'pH', 'sulphates'),0.5112426035502958,0.4890993948388923,0.504940690133508,0.5112426035502958
('volatile_acidity', 'total_sulfur_dioxide', 'density', 'pH', 'alcohol'),0.5349112426035503,0.5098300282065076,0.494337825260887,0.5349112426035503
('volatile_acidity', 'total_sulfur_dioxide', 'density', 'sulphates', 'alcohol'),0.5467455621301776,0.5186570425675917,0.5065152985448708,0.5467455621301776
('volatile_acidity', 'total_sulfur_dioxide', 'pH', 'sulphates', 'alcohol'),0.5218934911242603,0.4978679440217902,0.4816798401089307,0.5218934911242603
('volatile_acidity', 'density', 'pH', 'sulphates', 'alcohol'),0.5372781065088758,0.5086832874883686,0.49405130467495206,0.5372781065088758
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'total_sulfur_dioxide'),0.5053254437869823,0.4671659274912658,0.4660037457505606,0.5053254437869823
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'density'),0.5136094674556213,0.47967920410486975,0.4717323253435024,0.5136094674556213
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'pH'),0.5183431952662721,0.47666916588858566,0.47470202874049033,0.5183431952662721
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'sulphates'),0.5076923076923077,0.4706110322830498,0.4623426706963508,0.5076923076923077
('citric_acid', 'residual_sugar', 'chlorides', 'free_sulfur_dioxide', 'alcohol'),0.5313609467455621,0.5035965860332194,0.5006076474681502,0.5313609467455621
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'density'),0.514792899408284,0.48408460894674704,0.47687620227579464,0.514792899408284
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'pH'),0.4958579881656805,0.4615144242179887,0.4604012806220164,0.4958579881656805
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'sulphates'),0.5017751479289941,0.47006956845730424,0.4635079742021581,0.5017751479289941
('citric_acid', 'residual_sugar', 'chlorides', 'total_sulfur_dioxide', 'alcohol'),0.5443786982248521,0.512431633787477,0.5029703922111795,0.5443786982248521
('citric_acid', 'residual_sugar', 'chlorides', 'density', 'pH'),0.5017751479289941,0.4720953040994204,0.4622783186851496,0.5017751479289941
('citric_acid', 'residual_sugar', 'chlorides', 'density', 'sulphates'),0.493491124260355,0.4677895518458589,0.47291198539827717,0.493491124260355
('citric_acid', 'residual_sugar', 'chlorides', 'density', 'alcohol'),0.5242603550295858,0.49560339111774276,0.48551108756110584,0.5242603550295858
('citric_acid', 'residual_sugar', 'chlorides', 'pH', 'sulphates'),0.48284023668639053,0.44608703784334086,0.44213735093872114,0.48284023668639053
('citric_acid', 'residual_sugar', 'chlorides', 'pH', 'alcohol'),0.5230769230769231,0.49128893368864046,0.48297761286113267,0.5230769230769231
('citric_acid', 'residual_sugar', 'chlorides', 'sulphates', 'alcohol'),0.5207100591715976,0.49231070000488747,0.479299496010871,0.5207100591715976
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'density'),0.514792899408284,0.48803075045188066,0.49385093551776,0.514792899408284
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'pH'),0.4804733727810651,0.44539183468397897,0.4515007949844574,0.4804733727810651
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'sulphates'),0.4958579881656805,0.4636757321531676,0.466302460325159,0.4958579881656805
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'total_sulfur_dioxide', 'alcohol'),0.5491124260355029,0.523485615361318,0.5720081367152702,0.5491124260355029
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'pH'),0.5029585798816568,0.4756536659321931,0.4760585186324426,0.5029585798816568
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'sulphates'),0.5159763313609468,0.4884692750728559,0.48785896724248967,0.5159763313609468
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'density', 'alcohol'),0.5266272189349113,0.4976332720250774,0.4875576382634326,0.5266272189349113
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'sulphates'),0.4840236686390533,0.438196716846009,0.4436833734827046,0.4840236686390533
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'pH', 'alcohol'),0.5266272189349113,0.4999762552224469,0.5370496664706531,0.5266272189349113
('citric_acid', 'residual_sugar', 'free_sulfur_dioxide', 'sulphates', 'alcohol'),0.5360946745562131,0.5078315624283707,0.5236004268518891,0.5360946745562131
('citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'pH'),0.506508875739645,0.4812842763943553,0.47293694198382413,0.506508875739645
('citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'sulphates'),0.5266272189349113,0.49937230857859416,0.4931532154772877,0.5266272189349113
('citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'density', 'alcohol'),0.5301775147928994,0.5027795773743844,0.4913874126905552,0.5301775147928994
('citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'sulphates'),0.4970414201183432,0.45550906307355915,0.4622267330060852,0.4970414201183432
('citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'pH', 'alcohol'),0.5242603550295858,0.4962884579979756,0.48574559023833824,0.5242603550295858
('citric_acid', 'residual_sugar', 'total_sulfur_dioxide', 'sulphates', 'alcohol'),0.5372781065088758,0.5079631663705572,0.4950378608735439,0.5372781065088758
('citric_acid', 'residual_sugar', 'density', 'pH', 'sulphates'),0.48994082840236686,0.46390206185282246,0.45248137877158945,0.48994082840236686
('citric_acid', 'residual_sugar', 'density', 'pH', 'alcohol'),0.5266272189349113,0.49880062157382454,0.4872358876202767,0.5266272189349113
('citric_acid', 'residual_sugar', 'density', 'sulphates', 'alcohol'),0.5171597633136095,0.48706334536162776,0.47432324636979994,0.5171597633136095
('citric_acid', 'residual_sugar', 'pH', 'sulphates', 'alcohol'),0.5136094674556213,0.4840324045903608,0.4727606407863428,0.5136094674556213
